judul,tanggal,link
[SALAH] Usia 50 ke Atas Dilarang Masuk Mal Hingga Makan di Kafe pada Fase New Normal,30 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-usia-50-ke-atas-dilarang-masuk-mal-hingga-makan-di-kafe-pada-fase-new-normal
"[SALAH] Dari DR. Ir. Hj. Sri Nurdiati, Dekan FMIPA IPB : “Banyak Yang Tidak Tahu: Ini Rahasia Imunitas Tubuh”",30 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-dari-dr-ir-hj-sri-nurdiati-dekan-fmipa-ipb-banyak-yang-tidak-tahu-ini-rahasia-imunitas-tubuh
[SALAH] Tulisan Aa Gym “PERJUANGAN KITA MENAHAN DIRI DIRUMAH AJA DI HIANATI LAGI”,29 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-tulisan-aa-gym-perjuangan-kita-menahan-diri-dirumah-aja-di-hianati-lagi
[SALAH] Pembatasan Sosial Jakarta-Bandung Sudah Tidak Diterapkan Lagi,29 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-pembatasan-sosial-jakarta-bandung-sudah-tidak-diterapkan-lagi
[SALAH] DIY Menjadi Daerah Percontohan Untuk New Normal,28 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-diy-menjadi-daerah-percontohan-untuk-new-normal
[SALAH] Campuran Garam dan Air Hangat Mampu Hilangkan Virus Corona,28 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-campuran-garam-dan-air-hangat-mampu-hilangkan-virus-corona
[SALAH] “warga Puruk cahu murung raya desa mangkuhui positif covid-19 kabur”,28 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-warga-puruk-cahu-murung-raya-desa-mangkuhui-positif-covid-19-kabur
[SALAH] Video “Kisah pilu dari ITALY IBU nya meninggal pasien COVID-19”,27 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-video-kisah-pilu-dari-italy-ibu-nya-meninggal-pasien-covid-19
[SALAH] “Hari ini 2 kasir Chandra karang dinyatakan positive Covid 19”,27 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-hari-ini-2-kasir-chandra-karang-dinyatakan-positive-covid-19
"[SALAH] “Di Italia, ketika gereja dibuka kembali, hampir semua jemaatnya sudah meninggal karena COVID”",27 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-di-italia-ketika-gereja-dibuka-kembali-hampir-semua-jemaatnya-sudah-meninggal-karena-covid
[SALAH] “majalah Italia tahun 1962 menggambarkan yang akan terjadi pada 2022”,19 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-majalah-italia-tahun-1962-menggambarkan-yang-akan-terjadi-pada-2022
"[SALAH] Golden Swalayan Jadi Klaster Baru Covid-19, Warga Wajib Lapor RT Jika Ingin Berkunjung",19 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-golden-swalayan-jadi-klaster-baru-covid-19-warga-wajib-lapor-rt-jika-ingin-berkunjung
[SALAH] Program Mudik Sehat PSBB 2020 Oleh Big Bird,19 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-program-mudik-sehat-psbb-2020-oleh-big-bird
[SALAH] Manager Giant Pal 6 Banjarmasin Meninggal Kena Covid-19,19 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-manager-giant-pal-6-banjarmasin-meninggal-kena-covid-19
[SALAH] Video “Masjid/ mushola ditutup tpi knp ngadain konser cuk”,19 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-video-masjid-mushola-ditutup-tpi-knp-ngadain-konser-cuk
[SALAH] Rapid Test Di Bandara Soekarno-Hatta Bayar Rp550 Ribu,19 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-rapid-test-di-bandara-soekarno-hatta-bayar-rp550-ribu
[SALAH] “Pemerintah Takkan Umumkan Lagi Kasus Positif Covid-19”,18 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-pemerintah-takkan-umumkan-lagi-kasus-positif-covid-19
[SALAH] Pasien Covid-19 Meninggal di Rumah Sakit Manaf Kota Jambi,18 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-pasien-covid-19-meninggal-di-rumah-sakit-manaf-kota-jambi
[SALAH] “penerimaan sampel COVID-19 di BBTKLPP Jakarta akan libur pada Hari Raya Idul Fitri”,18 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-penerimaan-sampel-covid-19-di-bbtklpp-jakarta-akan-libur-pada-hari-raya-idul-fitri
"[SALAH] “15 Hari Sembuh, Menhub Budi Karya Kembali Dinyatakan Positif Covid-19”",18 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-15-hari-sembuh-menhub-budi-karya-kembali-dinyatakan-positif-covid-19
[SALAH] “Katanya jaga jarak mutusin matarantai eh kok konser malah rame dan doi datang lagi”,18 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-katanya-jaga-jarak-mutusin-matarantai-eh-kok-konser-malah-rame-dan-doi-datang-lagi
[SALAH] Pesan Berantai “Ganjar Pranowo Bolehkan Warga Jawa Tengah Salat Idul Fitri”,18 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-ganjar-pranowo-bolehkan-warga-jawa-tengah-salat-idul-fitri
[SALAH] Video “Ibu ini cuma dapat bantuan beras 1 liter dan mie instan 2 bungkus untuk 4 bulan”,13 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-video-ibu-ini-cuma-dapat-bantuan-beras-1-liter-dan-mie-instan-2-bungkus-untuk-4-bulan
[SALAH] Warga MB Ketapang Kotawaringin Timur Sudah Diperbolehkan Shalat Jumat dan Tarawih di Masjid,13 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-warga-mb-ketapang-kotawaringin-timur-sudah-diperbolehkan-shalat-jumat-dan-tarawih-di-masjid
[SALAH] Donasi Bahan Iftar dan Sahur di Masa Wabah Covid-19 oleh PKS,12 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-donasi-bahan-iftar-dan-sahur-di-masa-wabah-covid-19-oleh-pks
"[SALAH] “Masuukk truusss silahkan masuukk, Orang mudik dilarang aseng bebas”",11 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-masuukk-truusss-silahkan-masuukk-orang-mudik-dilarang-aseng-bebas
[SALAH] ”Seorang Pasien Dalam Pengawasan Covid-19 (PDP) Mengamuk di Pintu Rumah sakit Pamekasan Madura”,11 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-seorang-pasien-dalam-pengawasan-covid-19-pdp-mengamuk-di-pintu-rumah-sakit-pamekasan-madura
[SALAH] Pesan Berantai “Taman Raya Tahap V Zona Merah COVID-19”,11 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-taman-raya-tahap-v-zona-merah-covid-19
[SALAH] Kuota 100GB Gratis dari Pemerintah Selama Pandemi Covid-19,10 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-kuota-100gb-gratis-dari-pemerintah-selama-pandemi-covid-19
[SALAH] Video “Plandemic”,10 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-video-plandemic
[SALAH] “Ternyata Klaster penyebar Covid-19 terbanyak Indonesia adalah 10.000 lebih pendeta GBI & GPIB”,10 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-ternyata-klaster-penyebar-covid-19-terbanyak-indonesia-adalah-10000-lebih-pendeta-gbi-gpib
[SALAH] “Baru Kemarin Pemerintah Putuskan Tak Larang Mudik Lebaran”,10 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-baru-kemarin-pemerintah-putuskan-tak-larang-mudik-lebaran
[SALAH] Berdamai dengan Corona yang Dimaksud Jokowi adalah Pemerintah Telah Kalah dan Menyerah,09 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-berdamai-dengan-corona-yang-dimaksud-jokowi-adalah-pemerintah-telah-kalah-dan-menyerah
[SALAH] Sri Mulyani: Pemerintah Pusat Tidak Memiliki Uang Untuk Membayar Utang Ke Pemprov DKI Jakarta,09 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-sri-mulyani-pemerintah-pusat-tidak-memiliki-uang-untuk-membayar-utang-ke-pemprov-dki-jakarta
[SALAH] Video “Sekarang Gantian Para Monyet Menikmati Renang di Hotel (Efek Hotel di BaLi Sepi Pengunjung)”,04 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-video-sekarang-gantian-para-monyet-menikmati-renang-di-hotel-efek-hotel-di-bali-sepi-pengunjung
[SALAH] Video Seorang Ibu dan Dua Anaknya Gantung Diri di Ujung Jaya Sumedang,04 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-video-seorang-ibu-dan-dua-anaknya-gantung-diri-di-ujung-jaya-sumedang
[SALAH] Video “rezim memaksa para kyai utk di suntik dgn dalih utk ketahanan tubuh dari virus..kyai di banten ini tegas menolak!!”,03 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-video-rezim-memaksa-para-kyai-utk-di-suntik-dgn-dalih-utk-ketahanan-tubuh-dari-viruskyai-di-banten-ini-tegas-menolak
[SALAH] “Pengeluaran Rokok Ekspedisi Tanggal 25 Maret 2020 Sampai 30 April 2020 Akan Ditarik Pihak Terkait Untuk Dimusnahkan”,03 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-pengeluaran-rokok-ekspedisi-tanggal-25-maret-2020-sampai-30-april-2020-akan-ditarik-pihak-terkait-untuk-dimusnahkan
[SALAH] Video “cara pertolongan Emergency Covid 19”,03 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-video-cara-pertolongan-emergency-covid-19
[SALAH] “Aamir Khan Mendonasikan 1kg Tepung dan 15000 Rupee Kepada Warga yang Membutuhkan di Masa Lockdown”,03 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-aamir-khan-mendonasikan-1kg-tepung-dan-15000-rupee-kepada-warga-yang-membutuhkan-di-masa-lockdown
[SALAH] Foto “Lagi lagi corona tka cina makasih banyak yang datang ke Indonesia trs bawa amunisi”,03 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-foto-lagi-lagi-corona-tka-cina-makasih-banyak-yang-datang-ke-indonesia-trs-bawa-amunisi
[SALAH] Akun Palsu “Bupati Pasuruan Minta Penggalangan Dana Covid-19”,03 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-akun-palsu-bupati-pasuruan-minta-penggalangan-dana-covid-19
[SALAH] “Jutaan Produksi Rokok Yang Terpapar Covid-19 Beredar Luas Di Masyarakat”,02 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-jutaan-produksi-rokok-yang-terpapar-covid-19-beredar-luas-di-masyarakat
[SALAH] Vietnam Tidak Ada Korban Meninggal Covid-19 Karena Teh dan Lemon,02 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-vietnam-tidak-ada-korban-meninggal-covid-19-karena-teh-dan-lemon
[SALAH] “Data menunjukkan ACEH hanya 1 korban”,02 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-data-menunjukkan-aceh-hanya-1-korban
[SALAH] “Arab Saudi merayakan masa berakhirnya LOCKDOWN”,01 Mei 2020,https://covid19.go.id/p/hoax-buster/salah-arab-saudi-merayakan-masa-berakhirnya-lockdown
[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 18-24 April 2020,28 Apr 2020,https://covid19.go.id/p/hoax-buster/top-5-topik-teratas-periksa-fakta-mafindo-periode-18-24-april-2020
"[SALAH] “Corona Merebak, Gibran Salahkan Rakyat Tak Patuhi Aturan Pemerintah”",28 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-corona-merebak-gibran-salahkan-rakyat-tak-patuhi-aturan-pemerintah
[DOKUMENTASI] Webinar “Generasi Milenial Mencegah & Mengatasi Virus Corona”,28 Apr 2020,https://covid19.go.id/p/hoax-buster/dokumentasi-webinar-generasi-milenial-mencegah-mengatasi-virus-corona
[SALAH] Senin 27 April 2020 Sumatera Barat Lockdown,27 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-senin-27-april-2020-sumatera-barat-lockdown
"[SALAH] Karena Pandemi COVID-19, yang Seharusnya Dibebaskan Narapidana Pencuri Ayam, Bukan Malah Terpidana Koruptor",27 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-karena-pandemi-covid-19-yang-seharusnya-dibebaskan-narapidana-pencuri-ayam-bukan-malah-terpidana-koruptor
[FALSE] The “pray for italy” Video,27 Apr 2020,https://covid19.go.id/p/hoax-buster/false-pray-italy-video
[SALAH] Bioskop di Palangka Raya Kembali Buka di Tengah Persebaran Covid-19,27 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-bioskop-di-palangka-raya-kembali-buka-di-tengah-persebaran-covid-19
"[SALAH] “Pidato Lengkap Jokowi, Negara Kita Tidak Pernah Berutang, Hanya melakukan Pinjaman Luar Negeri”",27 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-pidato-lengkap-jokowi-negara-kita-tidak-pernah-berutang-hanya-melakukan-pinjaman-luar-negeri
[SALAH] Surat Undangan Doa Bersama Mengatasnamakan Gubernur Jawa Timur,27 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-surat-undangan-doa-bersama-mengatasnamakan-gubernur-jawa-timur
"[SALAH] “Gibran: Kata Bapak Jadi Pemimpin Itu Tidak Perlu Pintar, Makanya Saya Akan Mencanlonkan Diri Menjadi Walikota”",27 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-gibran-kata-bapak-jadi-pemimpin-itu-tidak-perlu-pintar-makanya-saya-akan-mencanlonkan-diri-menjadi-walikota
[SALAH] Pilkada 2020 Sumenep Siap Digelar,27 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-pilkada-2020-sumenep-siap-digelar
[SALAH] Hanya di Indonesia Narapidana Dibebaskan di Tengah Wabah COVID-19,26 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-hanya-di-indonesia-narapidana-dibebaskan-di-tengah-wabah-covid-19
[SALAH] “Italia Mengumumkan Penyerahannya”,22 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-italia-mengumumkan-penyerahannya
[SALAH] Hindu di India Melemparkan Patung Buatan Mereka ke Laut karena Tidak Bisa Menolong Mereka dari Corona,22 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-hindu-di-india-melemparkan-patung-buatan-mereka-ke-laut-karena-tidak-bisa-menolong-mereka-dari-corona
[SALAH] Azan Dapat Melemahkan Virus Corona,21 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-azan-dapat-melemahkan-virus-corona
[SALAH] Luhut Perintahkan TNI-Polri Tangkap Pemda yang Tutup Bandara,21 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-luhut-perintahkan-tni-polri-tangkap-pemda-yang-tutup-bandara
[FALSE] “Italy Announces Its Surrender”,20 Apr 2020,https://covid19.go.id/p/hoax-buster/false-italy-announces-its-surrender
"[SALAH] “FBI Menggrebek Sinagoge Yahudi di New York, Tempat Orang Yahudi Menyembunyikan Ribuan Masker”",18 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-fbi-menggrebek-sinagoge-yahudi-di-new-york-tempat-orang-yahudi-menyembunyikan-ribuan-masker
[SALAH] Korban Virus Corona,17 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-korban-virus-corona
[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 4-10 April 2020,17 Apr 2020,https://covid19.go.id/p/hoax-buster/top-5-topik-teratas-periksa-fakta-mafindo-periode-4-10-april-2020
"[SALAH] “Darurat Corona, Ma’ruf Amin Himbau Mudik Lewat Tol Langit Saja”",17 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-darurat-corona-maruf-amin-himbau-mudik-lewat-tol-langit-saja
[SALAH] Video “Obat COVID-19 Telah Ditemukan dan Siap Disebarkan ke Seluruh Indonesia”,17 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-video-obat-covid-19-telah-ditemukan-dan-siap-disebarkan-ke-seluruh-indonesia
[SALAH] “Hati2 Alat Ini Sdh Di Setting Suhu 36-37°C Olh Komunis Cina Utk Mmbunuh Para Ulama2 Kita”,16 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-hati2-alat-ini-sdh-di-setting-suhu-36-37c-olh-komunis-cina-utk-mmbunuh-para-ulama2-kita
[SALAH] Obat Virus Corona Ditemukan Hanya Berbahan Lemon dan Teh Hangat,16 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-obat-virus-corona-ditemukan-hanya-berbahan-lemon-dan-teh-hangat
"[SALAH] Dampak PSBB, Pegawai PELNI Dibegal di Jakarta Utara",12 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-dampak-psbb-pegawai-pelni-dibegal-di-jakarta-utara
"[SALAH] Insentif Virus Corona, Pemerintah Gratiskan Akses Internet",12 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-insentif-virus-corona-pemerintah-gratiskan-akses-internet
"[FALSE] “Italy Arrest Doctor for Intentionally Killing Over 3,000 Coronavirus Patients”",12 Apr 2020,https://covid19.go.id/p/hoax-buster/false-italy-arrest-doctor-intentionally-killing-over-3000-coronavirus-patients
[SALAH] Literasi COVID-19 dari drh. Moh. Indro Cahyono,12 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-literasi-covid-19-dari-drh-moh-indro-cahyono
[SALAH] Dokter Italia Sengaja Membunuh Pasien Virus Corona,12 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-dokter-italia-sengaja-membunuh-pasien-virus-corona
[SALAH] Pasien Berstatus Positif Covid-19 di Wilayah Tiban Melarikan Diri,11 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-pasien-berstatus-positif-covid-19-di-wilayah-tiban-melarikan-diri
"[SALAH] “Tadi Malem di Amerika Serikat, Sholat Magrib Berjamaah di Mesjid Sampai Tumpah Ruah di Jalan Raya”",10 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-tadi-malem-di-amerika-serikat-sholat-magrib-berjamaah-di-mesjid-sampai-tumpah-ruah-di-jalan-raya
[SALAH] “Lagu “Corona” dr Bimbo.. Lagu 30 Tahun yang Lalu Jadi Kenyataan Sekarang”,10 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-lagu-corona-dr-bimbo-lagu-30-tahun-yang-lalu-jadi-kenyataan-sekarang
[SALAH] Kumpulan Mobil di Pool Grab Cinere karena Sopir Tidak Sanggup Bayar Kredit Saat Covid-19,10 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-kumpulan-mobil-di-pool-grab-cinere-karena-sopir-tidak-sanggup-bayar-kredit-saat-covid-19
[FALSE] Videos of “Italian Suicide Who Lost Entire Family to Corona”,09 Apr 2020,https://covid19.go.id/p/hoax-buster/false-videos-italian-suicide-who-lost-entire-family-corona
[SALAH] “Listrik Gratis dan Diskon yang Diberikan Negara Dibiayai dengan Utang dari Bank Dunia Sebesar 5 Triliun”,09 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-listrik-gratis-dan-diskon-yang-diberikan-negara-dibiayai-dengan-utang-dari-bank-dunia-sebesar-5-triliun
[SALAH] “3 Hari ke Depan Arus Angin dari Utara ke Arah Selatan yg Membawa Wabah (Penyakit) akan Melewati Indonesia Menuju Australian”,09 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-3-hari-kedepan-arus-angin-dari-utara-ke-arah-selatan-yg-membawa-wabah-penyakit-akan-melewati-indonesia-menuju-australian
[SALAH] Video “Donald Trump Di-ruqyah Sebab Sudah Stress Menghadapi COVID-19”,06 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-video-donald-trump-di-ruqyah-sebab-sudah-stress-menghadapi-covid-19
"[SALAH] “Modus Menghabisi Ustadz, Disuntik COVID-19 Sampai Mati”",06 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-modus-menghabisi-ustadz-disuntik-covid-19-sampai-mati
[SALAH] Mantan Manajer RAPP dan Istri Terpapar COVID-19,06 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-mantan-manajer-rapp-dan-istri-terpapar-covid-19
[SALAH] Puncak Persebaran Virus Corona 4 April Hingga 18 April 2020,06 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-puncak-persebaran-virus-corona-4-april-hingga-18-april-2020
"[SALAH] Poster Gubernur Lampung “Hari Kamis, Tgl 7 April 2020 Kami Menutup Akses Masuk Gerbang Bakauheni”",05 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-poster-gubernur-lampung-hari-kamis-tgl-7-april-2020-kami-menutup-akses-masuk-gerbang-bakauheni
[SALAH] Foto “Dampak 16 Hari Lockdown di Italia”,05 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-foto-dampak-16-hari-lockdown-di-italia
[BERITA] Menara Jaringan Telekomunikasi 5G di Inggris Dibakar karena Hoax Virus Corona,05 Apr 2020,https://covid19.go.id/p/hoax-buster/berita-menara-jaringan-telekomunikasi-5g-di-inggris-dibakar-karena-hoax-virus-corona
[SALAH] Video “Gereja Minta Diazankan Corona Ga Aktif Bila Didengarkan Azan”,05 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-video-gereja-minta-diazankan-corona-ga-aktif-bila-didengarkan-azan
[BERITA] Pasien Positif COVID-19 di RST Latumeten Ambon Masih Dalam Perawatan,05 Apr 2020,https://covid19.go.id/p/hoax-buster/berita-pasien-positif-covid-19-di-rst-latumeten-ambon-masih-dalam-perawatan
[SALAH] Video “Italia Bergema Takbir Aamiin”,05 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-video-italia-bergema-takbir-aamiin
[SALAH] “Pak Jokowi yang Nyuruh Orang Tidak Sholat Jum’at”,04 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-pak-jokowi-yang-nyuruh-orang-tidak-sholat-jum
[SALAH] Pembunuhan Massal Berkedok Corona,04 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-pembunuhan-massal-berkedok-corona
[SALAH] Bill Gates akan Meluncurkan Kapsul Implan Manusia untuk Melawan Virus Corona,02 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-bill-gates-akan-meluncurkan-kapsul-implan-manusia-untuk-melawan-virus-corona
"[SALAH] Pemerintah Stop Layanan KRL, MRT, LRT, dan Transjakarta di Jabodetabek Mulai 2 April 2020",02 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-pemerintah-stop-layanan-krl-mrt-lrt-dan-transjakarta-di-jabodetabek-mulai-2-april-2020
"[SALAH] Imigran China Sengaja Membawa Virus, Tujuannya Membasmi Rakyat +62",01 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-imigran-china-sengaja-membawa-virus-tujuannya-membasmi-rakyat-62
[SALAH] “China Memang Bener” Jahat Mengirim Baju” Bundle Pakaian Bekas Dipakai Orang” yg Sudah Mati Akibat Virus”,01 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-china-memang-bener-jahat-mengirim-baju-bundle-pakaian-bekas-di-pakai-orang-yg-sudah-mati-akibat-virus
[SALAH] Warga Jakarta Saling Memberikan Semangat di Balkon Apartemen,01 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-warga-jakarta-saling-memberikan-semangat-di-balkon-apartemen
[SALAH] “Ternyata Virus Corona Dapat Diobati dengan Cara Berendam di AIR LAUT”,01 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-ternyata-virus-corona-dapat-diobati-dengan-cara-berendam-di-air-laut
[SALAH] Pasukan Tentara Membantu Melawan Virus Corona di New York,01 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-pasukan-tentara-membantu-melawan-virus-corona-di-new-york
[SALAH] Uap Air Panas Dapat Membunuh Virus Corona,01 Apr 2020,https://covid19.go.id/p/hoax-buster/salah-uap-air-panas-dapat-membunuh-virus-corona
"[SALAH] Penganut Islam Kristen, Yahudi dan Buddha Hadir di Selandia Baru Mengalunkan Asmaul Husna dan Kalimat Tauhid untuk Menghadapi Wabah Corona",31 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-penganut-islam-kristen-yahudi-dan-buddha-hadir-di-selandia-baru-mengalunkan-asmaul-husna-dan-kalimat-tauhid-untuk-menghadapi-wabah-corona
"[SALAH] Efek Kejut Ciri Khas Gubernur, Angka Mayat Di-mark-Up",31 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-efek-kejut-ciri-khas-gubernur-angka-mayat-di-mark-
[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 21-27 Maret 2020,31 Mar 2020,https://covid19.go.id/p/hoax-buster/top-5-topik-teratas-periksa-fakta-mafindo-periode-21-27-maret-2020
[SALAH] Menaruh Amoxilin Dalam Tandon Air Dapat Menangkal Covid-19,31 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-menaruh-amoxilin-dalam-tandon-air-dapat-menangkal-covid-19
[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 14-20 Maret 2020,28 Mar 2020,https://covid19.go.id/p/hoax-buster/top-5-topik-teratas-periksa-fakta-mafindo-periode-14-20-maret-2020
[SALAH] “Salah Satu Solusi untuk Virus Ini adalah Secangkir Teh Sederhana”,28 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-salah-satu-solusi-untuk-virus-ini-adalah-secangkir-teh-sederhana
[SALAH] Foto “Italia. Tidak Ada Lagi Ruang yang Tersedia di Rumah Sakit. #CoronavirusLockdown”,28 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-foto-italia-tidak-ada-lagi-ruang-yang-tersedia-di-rumah-sakit-coronaviruslockdown
[SALAH] Jembatan Suramadu Bebas dari Aktivitas Orang dan Kendaraan (Ditutup),28 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-jembatan-suramadu-bebas-dari-aktivitas-orang-dan-kendaraan-ditutup
"[SALAH] “Muncul Virus Baru di China Selain Corona, #Hantavirus”",27 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-muncul-virus-baru-di-china-selain-corona-hantavirus
[SALAH] Tenaga Medis China Didatangkan untuk Membantu Menangani Covid-19 di Indonesia,27 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-tenaga-medis-china-didatangkan-untuk-membantu-menangani-covid-19-di-indonesia
[SALAH] “Masuk Kota Sukabumi Harus Memiliki Surat Keterangan dari Kepolisian Domisili”,27 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-masuk-kota-sukabumi-harus-memiliki-surat-keterangan-dari-kepolisian-domisili
[FALSE] Photos of “Italy. No More Spaces are Available in Hospitals. #CoronavirusLockdown”,27 Mar 2020,https://covid19.go.id/p/hoax-buster/false-photos-italy-no-more-spaces-are-available-hospitals-coronaviruslockdown
[SALAH] Kanika Kapoor Tularkan Virus Corona ke Pangeran Charles,27 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-kanika-kapoor-tularkan-virus-corona-ke-pangeran-charles
[SALAH] Foto Tweet KPK : “Anggota DPR Dites Corona Malah Positif Korupsi Anjing”,26 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-foto-tweet-kpk-anggota-dpr-dites-corona-malah-positif-korupsi-anjing
[SALAH] Foto “Gereja Bergamo Italia Hari Ini…”,26 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-foto-gereja-bergamo-italia-hari-ini
[SALAH] Daftar Zona Merah Daerah Terjangkit Virus Corona oleh TNI,26 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-daftar-zona-merah-daerah-terjangkit-virus-corona-oleh-tni
[SALAH] Pinjaman 2 Juta Untuk Pengemudi Gojek Agar Berdiam Diri di Rumah,24 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-pinjaman-2-juta-untuk-pengemudi-gojek-agar-berdiam-diri-di-rumah-beranda-informasi-berupa-infografik-mengenai-program-pinjaman-2-juta-rupiah-dari-gojek-kepada-mitra-pengemudi-merupakan-informasi-yang-tidak-benar-chief-corporate-affairs-gojek-ni
